Date,Name,Benchmark,Ccy,value,Portfolio,LookbackPeriod,Measure
30/11/2021,Fund_1,Bcmk_1,USD,1.755500194,Portfolio,3Y,BearCorr
31/10/2021,Fund_1,Bcmk_1,USD,0.724661662,Portfolio,3Y,BearCorr
30/9/2021,Fund_1,Bcmk_1,USD,0.733382542,Portfolio,3Y,BearCorr
31/8/2021,Fund_1,Bcmk_1,USD,1.00463849,Portfolio,3Y,BearCorr
31/7/2021,Fund_1,Bcmk_1,USD,1.276558481,Portfolio,3Y,BearCorr
30/6/2021,Fund_1,Bcmk_1,USD,1.469133274,Portfolio,3Y,BearCorr
31/5/2021,Fund_1,Bcmk_1,USD,0.57374518,Portfolio,3Y,BearCorr
30/4/2021,Fund_1,Bcmk_1,USD,1.69591076,Portfolio,3Y,BearCorr
31/3/2021,Fund_1,Bcmk_1,USD,1.327050927,Portfolio,3Y,BearCorr
28/2/2021,Fund_1,Bcmk_1,USD,1.27636342,Portfolio,3Y,BearCorr
31/1/2021,Fund_1,Bcmk_1,USD,2.946616355,Portfolio,3Y,BearCorr
31/12/2020,Fund_1,Bcmk_1,USD,1.01407364,Portfolio,3Y,BearCorr
30/11/2020,Fund_1,Bcmk_1,USD,0.111578161,Portfolio,3Y,BearCorr
31/10/2020,Fund_1,Bcmk_1,USD,1.896986885,Portfolio,3Y,BearCorr
30/9/2020,Fund_1,Bcmk_1,USD,0.532583444,Portfolio,3Y,BearCorr
31/8/2020,Fund_1,Bcmk_1,USD,1.596078401,Portfolio,3Y,BearCorr
31/7/2020,Fund_1,Bcmk_1,USD,2.641960605,Portfolio,3Y,BearCorr
30/6/2020,Fund_1,Bcmk_1,USD,2.178668576,Portfolio,3Y,BearCorr
31/5/2020,Fund_1,Bcmk_1,USD,2.911035304,Portfolio,3Y,BearCorr
30/4/2020,Fund_1,Bcmk_1,USD,1.258356091,Portfolio,3Y,BearCorr
31/3/2020,Fund_1,Bcmk_1,USD,2.462671656,Portfolio,3Y,BearCorr
29/2/2020,Fund_1,Bcmk_1,USD,2.449974313,Portfolio,3Y,BearCorr
31/1/2020,Fund_1,Bcmk_1,USD,2.743813271,Portfolio,3Y,BearCorr
31/12/2019,Fund_1,Bcmk_1,USD,2.995334756,Portfolio,3Y,BearCorr
30/11/2019,Fund_1,Bcmk_1,USD,1.352163833,Portfolio,3Y,BearCorr
31/10/2019,Fund_1,Bcmk_1,USD,1.673269043,Portfolio,3Y,BearCorr
30/9/2019,Fund_1,Bcmk_1,USD,1.546111475,Portfolio,3Y,BearCorr
31/8/2019,Fund_1,Bcmk_1,USD,1.444635014,Portfolio,3Y,BearCorr
31/7/2019,Fund_1,Bcmk_1,USD,0.302547168,Portfolio,3Y,BearCorr
30/6/2019,Fund_1,Bcmk_1,USD,0.230043635,Portfolio,3Y,BearCorr
31/5/2019,Fund_1,Bcmk_1,USD,1.300727276,Portfolio,3Y,BearCorr
30/4/2019,Fund_1,Bcmk_1,USD,2.566728225,Portfolio,3Y,BearCorr
31/3/2019,Fund_1,Bcmk_1,USD,2.237459275,Portfolio,3Y,BearCorr
28/2/2019,Fund_1,Bcmk_1,USD,2.076499956,Portfolio,3Y,BearCorr
31/1/2019,Fund_1,Bcmk_1,USD,2.442427653,Portfolio,3Y,BearCorr
31/12/2018,Fund_1,Bcmk_1,USD,1.20301063,Portfolio,3Y,BearCorr
30/11/2018,Fund_1,Bcmk_1,USD,2.762097626,Portfolio,3Y,BearCorr
31/10/2018,Fund_1,Bcmk_1,USD,2.453711644,Portfolio,3Y,BearCorr
30/9/2018,Fund_1,Bcmk_1,USD,1.629858665,Portfolio,3Y,BearCorr
31/8/2018,Fund_1,Bcmk_1,USD,1.679705891,Portfolio,3Y,BearCorr
31/7/2018,Fund_1,Bcmk_1,USD,2.504671363,Portfolio,3Y,BearCorr
30/6/2018,Fund_1,Bcmk_1,USD,0.809520994,Portfolio,3Y,BearCorr
31/5/2018,Fund_1,Bcmk_1,USD,1.063187207,Portfolio,3Y,BearCorr
30/4/2018,Fund_1,Bcmk_1,USD,2.3272713,Portfolio,3Y,BearCorr
31/3/2018,Fund_1,Bcmk_1,USD,2.185799873,Portfolio,3Y,BearCorr
28/2/2018,Fund_1,Bcmk_1,USD,0.484936852,Portfolio,3Y,BearCorr
31/1/2018,Fund_1,Bcmk_1,USD,2.352900081,Portfolio,3Y,BearCorr
31/12/2017,Fund_1,Bcmk_1,USD,0.350429546,Portfolio,3Y,BearCorr
30/11/2017,Fund_1,Bcmk_1,USD,0.579856236,Portfolio,3Y,BearCorr
31/10/2017,Fund_1,Bcmk_1,USD,0.079642166,Portfolio,3Y,BearCorr
30/9/2017,Fund_1,Bcmk_1,USD,2.086656332,Portfolio,3Y,BearCorr
31/8/2017,Fund_1,Bcmk_1,USD,2.252765182,Portfolio,3Y,BearCorr
31/7/2017,Fund_1,Bcmk_1,USD,2.083798195,Portfolio,3Y,BearCorr
30/6/2017,Fund_1,Bcmk_1,USD,2.92612047,Portfolio,3Y,BearCorr
31/5/2017,Fund_1,Bcmk_1,USD,1.705384536,Portfolio,3Y,BearCorr
30/4/2022,Fund_1,Bcmk_1,USD,1.337112223,Portfolio,1M,BullAlpha
31/3/2022,Fund_1,Bcmk_1,USD,1.10751568,Portfolio,1M,BullAlpha
28/2/2022,Fund_1,Bcmk_1,USD,2.639966686,Portfolio,1M,BullAlpha
31/1/2022,Fund_1,Bcmk_1,USD,2.267728243,Portfolio,1M,BullAlpha
31/12/2021,Fund_1,Bcmk_1,USD,0.197556246,Portfolio,1M,BullAlpha
30/11/2021,Fund_1,Bcmk_1,USD,2.259914437,Portfolio,1M,BullAlpha
31/10/2021,Fund_1,Bcmk_1,USD,0.237307144,Portfolio,1M,BullAlpha
30/9/2021,Fund_1,Bcmk_1,USD,0.716706848,Portfolio,1M,BullAlpha
31/8/2021,Fund_1,Bcmk_1,USD,0.369837987,Portfolio,1M,BullAlpha
31/7/2021,Fund_1,Bcmk_1,USD,1.423368531,Portfolio,1M,BullAlpha
30/6/2021,Fund_1,Bcmk_1,USD,2.877127514,Portfolio,1M,BullAlpha
31/5/2021,Fund_1,Bcmk_1,USD,1.507364436,Portfolio,1M,BullAlpha
30/4/2021,Fund_1,Bcmk_1,USD,0.578408576,Portfolio,1M,BullAlpha
31/3/2021,Fund_1,Bcmk_1,USD,1.032822061,Portfolio,1M,BullAlpha
28/2/2021,Fund_1,Bcmk_1,USD,2.346530984,Portfolio,1M,BullAlpha
31/1/2021,Fund_1,Bcmk_1,USD,2.197695301,Portfolio,1M,BullAlpha
31/12/2020,Fund_1,Bcmk_1,USD,2.011590163,Portfolio,1M,BullAlpha
30/11/2020,Fund_1,Bcmk_1,USD,1.328175212,Portfolio,1M,BullAlpha
31/10/2020,Fund_1,Bcmk_1,USD,0.568601706,Portfolio,1M,BullAlpha
30/9/2020,Fund_1,Bcmk_1,USD,1.207135356,Portfolio,1M,BullAlpha
31/8/2020,Fund_1,Bcmk_1,USD,1.260668815,Portfolio,1M,BullAlpha
31/7/2020,Fund_1,Bcmk_1,USD,1.179620546,Portfolio,1M,BullAlpha
30/6/2020,Fund_1,Bcmk_1,USD,1.091896817,Portfolio,1M,BullAlpha
31/5/2020,Fund_1,Bcmk_1,USD,1.017254462,Portfolio,1M,BullAlpha
30/4/2020,Fund_1,Bcmk_1,USD,1.199362056,Portfolio,1M,BullAlpha
31/3/2020,Fund_1,Bcmk_1,USD,2.47334281,Portfolio,1M,BullAlpha
29/2/2020,Fund_1,Bcmk_1,USD,1.74239629,Portfolio,1M,BullAlpha
31/1/2020,Fund_1,Bcmk_1,USD,1.556710387,Portfolio,1M,BullAlpha
31/12/2019,Fund_1,Bcmk_1,USD,0.523208869,Portfolio,1M,BullAlpha
30/11/2019,Fund_1,Bcmk_1,USD,1.064934393,Portfolio,1M,BullAlpha
31/10/2019,Fund_1,Bcmk_1,USD,0.06354244,Portfolio,1M,BullAlpha
30/9/2019,Fund_1,Bcmk_1,USD,1.054395832,Portfolio,1M,BullAlpha
31/8/2019,Fund_1,Bcmk_1,USD,2.606235444,Portfolio,1M,BullAlpha
31/7/2019,Fund_1,Bcmk_1,USD,2.346380142,Portfolio,1M,BullAlpha
30/6/2019,Fund_1,Bcmk_1,USD,2.188427153,Portfolio,1M,BullAlpha
31/5/2019,Fund_1,Bcmk_1,USD,0.046258548,Portfolio,1M,BullAlpha
30/4/2019,Fund_1,Bcmk_1,USD,1.937933206,Portfolio,1M,BullAlpha
31/3/2019,Fund_1,Bcmk_1,USD,0.694291339,Portfolio,1M,BullAlpha
28/2/2019,Fund_1,Bcmk_1,USD,2.671642293,Portfolio,1M,BullAlpha
31/1/2019,Fund_1,Bcmk_1,USD,1.991048134,Portfolio,1M,BullAlpha
31/12/2018,Fund_1,Bcmk_1,USD,1.403733444,Portfolio,1M,BullAlpha
30/11/2018,Fund_1,Bcmk_1,USD,1.715985081,Portfolio,1M,BullAlpha
31/10/2018,Fund_1,Bcmk_1,USD,0.809491519,Portfolio,1M,BullAlpha
30/9/2018,Fund_1,Bcmk_1,USD,2.952041252,Portfolio,1M,BullAlpha
31/8/2018,Fund_1,Bcmk_1,USD,1.267221182,Portfolio,1M,BullAlpha
31/7/2018,Fund_1,Bcmk_1,USD,0.292061177,Portfolio,1M,BullAlpha
30/6/2018,Fund_1,Bcmk_1,USD,2.295225869,Portfolio,1M,BullAlpha
31/5/2018,Fund_1,Bcmk_1,USD,1.008903413,Portfolio,1M,BullAlpha
30/4/2018,Fund_1,Bcmk_1,USD,0.49864233,Portfolio,1M,BullAlpha
31/3/2018,Fund_1,Bcmk_1,USD,0.790952284,Portfolio,1M,BullAlpha
28/2/2018,Fund_1,Bcmk_1,USD,2.586093528,Portfolio,1M,BullAlpha
31/1/2018,Fund_1,Bcmk_1,USD,0.135282288,Portfolio,1M,BullAlpha
31/12/2017,Fund_1,Bcmk_1,USD,2.742766248,Portfolio,1M,BullAlpha
30/11/2017,Fund_1,Bcmk_1,USD,2.196378411,Portfolio,1M,BullAlpha
31/10/2017,Fund_1,Bcmk_1,USD,1.797245982,Portfolio,1M,BullAlpha
30/9/2017,Fund_1,Bcmk_1,USD,0.849150074,Portfolio,1M,BullAlpha
31/8/2017,Fund_1,Bcmk_1,USD,2.0499593,Portfolio,1M,BullAlpha
31/7/2017,Fund_1,Bcmk_1,USD,1.733561069,Portfolio,1M,BullAlpha
30/6/2017,Fund_1,Bcmk_1,USD,1.600217936,Portfolio,1M,BullAlpha
31/5/2017,Fund_1,Bcmk_1,USD,1.915820833,Portfolio,1M,BullAlpha
30/4/2022,Fund_1,Bcmk_1,USD,2.107599055,Portfolio,3M,BullAlpha
31/3/2022,Fund_1,Bcmk_1,USD,2.450952814,Portfolio,3M,BullAlpha
28/2/2022,Fund_1,Bcmk_1,USD,0.091809681,Portfolio,3M,BullAlpha
31/1/2022,Fund_1,Bcmk_1,USD,2.60761899,Portfolio,3M,BullAlpha
31/12/2021,Fund_1,Bcmk_1,USD,1.610805707,Portfolio,3M,BullAlpha
30/11/2021,Fund_1,Bcmk_1,USD,2.08298509,Portfolio,3M,BullAlpha
31/10/2021,Fund_1,Bcmk_1,USD,0.255818332,Portfolio,3M,BullAlpha
30/9/2021,Fund_1,Bcmk_1,USD,1.047192277,Portfolio,3M,BullAlpha
31/8/2021,Fund_1,Bcmk_1,USD,1.187033219,Portfolio,3M,BullAlpha
31/7/2021,Fund_1,Bcmk_1,USD,0.759959043,Portfolio,3M,BullAlpha
30/6/2021,Fund_1,Bcmk_1,USD,0.953155463,Portfolio,3M,BullAlpha
31/5/2021,Fund_1,Bcmk_1,USD,2.893084652,Portfolio,3M,BullAlpha
30/4/2021,Fund_1,Bcmk_1,USD,1.00013768,Portfolio,3M,BullAlpha
31/3/2021,Fund_1,Bcmk_1,USD,1.698972129,Portfolio,3M,BullAlpha
28/2/2021,Fund_1,Bcmk_1,USD,1.442411133,Portfolio,3M,BullAlpha
31/1/2021,Fund_1,Bcmk_1,USD,0.237534439,Portfolio,3M,BullAlpha
31/12/2020,Fund_1,Bcmk_1,USD,2.699522173,Portfolio,3M,BullAlpha
30/11/2020,Fund_1,Bcmk_1,USD,1.331811358,Portfolio,3M,BullAlpha
31/10/2020,Fund_1,Bcmk_1,USD,1.203326512,Portfolio,3M,BullAlpha
30/9/2020,Fund_1,Bcmk_1,USD,2.867866173,Portfolio,3M,BullAlpha
31/8/2020,Fund_1,Bcmk_1,USD,0.054055406,Portfolio,3M,BullAlpha
31/7/2020,Fund_1,Bcmk_1,USD,1.348664609,Portfolio,3M,BullAlpha
30/6/2020,Fund_1,Bcmk_1,USD,2.533242441,Portfolio,3M,BullAlpha
31/5/2020,Fund_1,Bcmk_1,USD,2.575007677,Portfolio,3M,BullAlpha
30/4/2020,Fund_1,Bcmk_1,USD,0.995963109,Portfolio,3M,BullAlpha
31/3/2020,Fund_1,Bcmk_1,USD,2.466323374,Portfolio,3M,BullAlpha
29/2/2020,Fund_1,Bcmk_1,USD,1.200982968,Portfolio,3M,BullAlpha
31/1/2020,Fund_1,Bcmk_1,USD,2.406603161,Portfolio,3M,BullAlpha
31/12/2019,Fund_1,Bcmk_1,USD,1.516716269,Portfolio,3M,BullAlpha
30/11/2019,Fund_1,Bcmk_1,USD,2.542022667,Portfolio,3M,BullAlpha
31/10/2019,Fund_1,Bcmk_1,USD,2.867137558,Portfolio,3M,BullAlpha
30/9/2019,Fund_1,Bcmk_1,USD,1.158273197,Portfolio,3M,BullAlpha
31/8/2019,Fund_1,Bcmk_1,USD,0.291999369,Portfolio,3M,BullAlpha
31/7/2019,Fund_1,Bcmk_1,USD,0.722806269,Portfolio,3M,BullAlpha
30/6/2019,Fund_1,Bcmk_1,USD,0.678940889,Portfolio,3M,BullAlpha
31/5/2019,Fund_1,Bcmk_1,USD,1.653056748,Portfolio,3M,BullAlpha
30/4/2019,Fund_1,Bcmk_1,USD,1.643998645,Portfolio,3M,BullAlpha
31/3/2019,Fund_1,Bcmk_1,USD,2.797740701,Portfolio,3M,BullAlpha
28/2/2019,Fund_1,Bcmk_1,USD,2.620070553,Portfolio,3M,BullAlpha
31/1/2019,Fund_1,Bcmk_1,USD,2.057199991,Portfolio,3M,BullAlpha
31/12/2018,Fund_1,Bcmk_1,USD,1.465723995,Portfolio,3M,BullAlpha
30/11/2018,Fund_1,Bcmk_1,USD,2.999963384,Portfolio,3M,BullAlpha
31/10/2018,Fund_1,Bcmk_1,USD,0.296813417,Portfolio,3M,BullAlpha
30/9/2018,Fund_1,Bcmk_1,USD,0.681603504,Portfolio,3M,BullAlpha
31/8/2018,Fund_1,Bcmk_1,USD,1.554602493,Portfolio,3M,BullAlpha
31/7/2018,Fund_1,Bcmk_1,USD,0.740865949,Portfolio,3M,BullAlpha
30/6/2018,Fund_1,Bcmk_1,USD,0.207833601,Portfolio,3M,BullAlpha
31/5/2018,Fund_1,Bcmk_1,USD,1.398542001,Portfolio,3M,BullAlpha
30/4/2018,Fund_1,Bcmk_1,USD,2.054393647,Portfolio,3M,BullAlpha
31/3/2018,Fund_1,Bcmk_1,USD,1.199842728,Portfolio,3M,BullAlpha
28/2/2018,Fund_1,Bcmk_1,USD,1.124204311,Portfolio,3M,BullAlpha
31/1/2018,Fund_1,Bcmk_1,USD,2.057016656,Portfolio,3M,BullAlpha
31/12/2017,Fund_1,Bcmk_1,USD,1.346744211,Portfolio,3M,BullAlpha
30/11/2017,Fund_1,Bcmk_1,USD,2.448320246,Portfolio,3M,BullAlpha
31/10/2017,Fund_1,Bcmk_1,USD,1.473325414,Portfolio,3M,BullAlpha
30/9/2017,Fund_1,Bcmk_1,USD,2.131183142,Portfolio,3M,BullAlpha
31/8/2017,Fund_1,Bcmk_1,USD,1.617923979,Portfolio,3M,BullAlpha
31/7/2017,Fund_1,Bcmk_1,USD,1.521603026,Portfolio,3M,BullAlpha
30/6/2017,Fund_1,Bcmk_1,USD,2.233687339,Portfolio,3M,BullAlpha
31/5/2017,Fund_1,Bcmk_1,USD,0.809183214,Portfolio,3M,BullAlpha
30/4/2022,Fund_1,Bcmk_1,USD,0.966842014,Portfolio,1Y,BullAlpha
31/3/2022,Fund_1,Bcmk_1,USD,1.159162721,Portfolio,1Y,BullAlpha
28/2/2022,Fund_1,Bcmk_1,USD,0.911248376,Portfolio,1Y,BullAlpha
31/1/2022,Fund_1,Bcmk_1,USD,1.414749131,Portfolio,1Y,BullAlpha
31/12/2021,Fund_1,Bcmk_1,USD,1.121806373,Portfolio,1Y,BullAlpha
30/11/2021,Fund_1,Bcmk_1,USD,2.458069782,Portfolio,1Y,BullAlpha
31/10/2021,Fund_1,Bcmk_1,USD,0.841726442,Portfolio,1Y,BullAlpha
30/9/2021,Fund_1,Bcmk_1,USD,1.959971434,Portfolio,1Y,BullAlpha
31/8/2021,Fund_1,Bcmk_1,USD,0.634419484,Portfolio,1Y,BullAlpha
31/7/2021,Fund_1,Bcmk_1,USD,2.111287245,Portfolio,1Y,BullAlpha
30/6/2021,Fund_1,Bcmk_1,USD,2.783602743,Portfolio,1Y,BullAlpha
31/5/2021,Fund_1,Bcmk_1,USD,1.811783781,Portfolio,1Y,BullAlpha
30/4/2021,Fund_1,Bcmk_1,USD,0.068324044,Portfolio,1Y,BullAlpha
31/3/2021,Fund_1,Bcmk_1,USD,2.607373105,Portfolio,1Y,BullAlpha
28/2/2021,Fund_1,Bcmk_1,USD,0.845671574,Portfolio,1Y,BullAlpha
31/1/2021,Fund_1,Bcmk_1,USD,0.858031709,Portfolio,1Y,BullAlpha
31/12/2020,Fund_1,Bcmk_1,USD,0.544752589,Portfolio,1Y,BullAlpha
30/11/2020,Fund_1,Bcmk_1,USD,2.019266318,Portfolio,1Y,BullAlpha
31/10/2020,Fund_1,Bcmk_1,USD,2.632703326,Portfolio,1Y,BullAlpha
30/9/2020,Fund_1,Bcmk_1,USD,2.473019361,Portfolio,1Y,BullAlpha
31/8/2020,Fund_1,Bcmk_1,USD,2.61279387,Portfolio,1Y,BullAlpha
31/7/2020,Fund_1,Bcmk_1,USD,0.460522787,Portfolio,1Y,BullAlpha
30/6/2020,Fund_1,Bcmk_1,USD,1.307763573,Portfolio,1Y,BullAlpha
31/5/2020,Fund_1,Bcmk_1,USD,2.031306679,Portfolio,1Y,BullAlpha
30/4/2020,Fund_1,Bcmk_1,USD,1.124372802,Portfolio,1Y,BullAlpha
31/3/2020,Fund_1,Bcmk_1,USD,2.806026304,Portfolio,1Y,BullAlpha
29/2/2020,Fund_1,Bcmk_1,USD,0.018544386,Portfolio,1Y,BullAlpha
31/1/2020,Fund_1,Bcmk_1,USD,2.651860021,Portfolio,1Y,BullAlpha
31/12/2019,Fund_1,Bcmk_1,USD,2.120690669,Portfolio,1Y,BullAlpha
30/11/2019,Fund_1,Bcmk_1,USD,2.250280739,Portfolio,1Y,BullAlpha
31/10/2019,Fund_1,Bcmk_1,USD,0.495607858,Portfolio,1Y,BullAlpha
30/9/2019,Fund_1,Bcmk_1,USD,0.932588899,Portfolio,1Y,BullAlpha
31/8/2019,Fund_1,Bcmk_1,USD,0.299261125,Portfolio,1Y,BullAlpha
31/7/2019,Fund_1,Bcmk_1,USD,0.715274404,Portfolio,1Y,BullAlpha
30/6/2019,Fund_1,Bcmk_1,USD,2.077988485,Portfolio,1Y,BullAlpha
31/5/2019,Fund_1,Bcmk_1,USD,0.944648498,Portfolio,1Y,BullAlpha
30/4/2019,Fund_1,Bcmk_1,USD,2.063595554,Portfolio,1Y,BullAlpha
31/3/2019,Fund_1,Bcmk_1,USD,2.70774505,Portfolio,1Y,BullAlpha
28/2/2019,Fund_1,Bcmk_1,USD,1.292257406,Portfolio,1Y,BullAlpha
31/1/2019,Fund_1,Bcmk_1,USD,2.381108238,Portfolio,1Y,BullAlpha
31/12/2018,Fund_1,Bcmk_1,USD,1.042734732,Portfolio,1Y,BullAlpha
30/11/2018,Fund_1,Bcmk_1,USD,0.623156728,Portfolio,1Y,BullAlpha
31/10/2018,Fund_1,Bcmk_1,USD,1.599530074,Portfolio,1Y,BullAlpha
30/9/2018,Fund_1,Bcmk_1,USD,1.774813693,Portfolio,1Y,BullAlpha
31/8/2018,Fund_1,Bcmk_1,USD,2.154113127,Portfolio,1Y,BullAlpha
31/7/2018,Fund_1,Bcmk_1,USD,0.842238053,Portfolio,1Y,BullAlpha
30/6/2018,Fund_1,Bcmk_1,USD,0.827628803,Portfolio,1Y,BullAlpha
31/5/2018,Fund_1,Bcmk_1,USD,0.916549925,Portfolio,1Y,BullAlpha
30/4/2018,Fund_1,Bcmk_1,USD,0.965854359,Portfolio,1Y,BullAlpha
31/3/2018,Fund_1,Bcmk_1,USD,0.153102974,Portfolio,1Y,BullAlpha
28/2/2018,Fund_1,Bcmk_1,USD,1.638820065,Portfolio,1Y,BullAlpha
31/1/2018,Fund_1,Bcmk_1,USD,2.423653651,Portfolio,1Y,BullAlpha
31/12/2017,Fund_1,Bcmk_1,USD,1.936278194,Portfolio,1Y,BullAlpha
30/11/2017,Fund_1,Bcmk_1,USD,2.526701917,Portfolio,1Y,BullAlpha
31/10/2017,Fund_1,Bcmk_1,USD,0.252918315,Portfolio,1Y,BullAlpha
30/9/2017,Fund_1,Bcmk_1,USD,1.21296389,Portfolio,1Y,BullAlpha
31/8/2017,Fund_1,Bcmk_1,USD,1.173327017,Portfolio,1Y,BullAlpha
31/7/2017,Fund_1,Bcmk_1,USD,2.316886447,Portfolio,1Y,BullAlpha
30/6/2017,Fund_1,Bcmk_1,USD,0.274083969,Portfolio,1Y,BullAlpha
31/5/2017,Fund_1,Bcmk_1,USD,2.692425885,Portfolio,1Y,BullAlpha
30/4/2022,Fund_1,Bcmk_1,USD,2.409638454,Portfolio,3Y,BullAlpha
31/3/2022,Fund_1,Bcmk_1,USD,1.181754338,Portfolio,3Y,BullAlpha
28/2/2022,Fund_1,Bcmk_1,USD,0.661404512,Portfolio,3Y,BullAlpha
31/1/2022,Fund_1,Bcmk_1,USD,1.580902452,Portfolio,3Y,BullAlpha
31/12/2021,Fund_1,Bcmk_1,USD,2.771965601,Portfolio,3Y,BullAlpha
30/11/2021,Fund_1,Bcmk_1,USD,0.500538564,Portfolio,3Y,BullAlpha
31/10/2021,Fund_1,Bcmk_1,USD,0.290289073,Portfolio,3Y,BullAlpha
30/9/2021,Fund_1,Bcmk_1,USD,0.177641197,Portfolio,3Y,BullAlpha
31/8/2021,Fund_1,Bcmk_1,USD,2.369158414,Portfolio,3Y,BullAlpha
31/7/2021,Fund_1,Bcmk_1,USD,0.513345789,Portfolio,3Y,BullAlpha
30/6/2021,Fund_1,Bcmk_1,USD,0.541984196,Portfolio,3Y,BullAlpha
31/5/2021,Fund_1,Bcmk_1,USD,2.372880876,Portfolio,3Y,BullAlpha
30/4/2021,Fund_1,Bcmk_1,USD,1.300487453,Portfolio,3Y,BullAlpha
31/3/2021,Fund_1,Bcmk_1,USD,2.801355858,Portfolio,3Y,BullAlpha
28/2/2021,Fund_1,Bcmk_1,USD,2.202740334,Portfolio,3Y,BullAlpha
31/1/2021,Fund_1,Bcmk_1,USD,0.335970561,Portfolio,3Y,BullAlpha
31/12/2020,Fund_1,Bcmk_1,USD,2.199095746,Portfolio,3Y,BullAlpha
30/11/2020,Fund_1,Bcmk_1,USD,2.214596098,Portfolio,3Y,BullAlpha
31/10/2020,Fund_1,Bcmk_1,USD,2.394066551,Portfolio,3Y,BullAlpha
30/9/2020,Fund_1,Bcmk_1,USD,2.589689715,Portfolio,3Y,BullAlpha
31/8/2020,Fund_1,Bcmk_1,USD,2.418470005,Portfolio,3Y,BullAlpha
31/7/2020,Fund_1,Bcmk_1,USD,0.308903921,Portfolio,3Y,BullAlpha
30/6/2020,Fund_1,Bcmk_1,USD,1.211523338,Portfolio,3Y,BullAlpha
31/5/2020,Fund_1,Bcmk_1,USD,0.991257704,Portfolio,3Y,BullAlpha
30/4/2020,Fund_1,Bcmk_1,USD,1.663003678,Portfolio,3Y,BullAlpha
31/3/2020,Fund_1,Bcmk_1,USD,0.371830218,Portfolio,3Y,BullAlpha
29/2/2020,Fund_1,Bcmk_1,USD,1.098442939,Portfolio,3Y,BullAlpha
31/1/2020,Fund_1,Bcmk_1,USD,1.84762087,Portfolio,3Y,BullAlpha
31/12/2019,Fund_1,Bcmk_1,USD,1.865629508,Portfolio,3Y,BullAlpha
30/11/2019,Fund_1,Bcmk_1,USD,0.563991955,Portfolio,3Y,BullAlpha
31/10/2019,Fund_1,Bcmk_1,USD,1.924861838,Portfolio,3Y,BullAlpha
30/9/2019,Fund_1,Bcmk_1,USD,0.486079674,Portfolio,3Y,BullAlpha
31/8/2019,Fund_1,Bcmk_1,USD,0.924845899,Portfolio,3Y,BullAlpha
31/7/2019,Fund_1,Bcmk_1,USD,2.777287163,Portfolio,3Y,BullAlpha
30/6/2019,Fund_1,Bcmk_1,USD,0.065784682,Portfolio,3Y,BullAlpha
31/5/2019,Fund_1,Bcmk_1,USD,1.417903921,Portfolio,3Y,BullAlpha
30/4/2019,Fund_1,Bcmk_1,USD,0.92962138,Portfolio,3Y,BullAlpha
31/3/2019,Fund_1,Bcmk_1,USD,2.420317038,Portfolio,3Y,BullAlpha
28/2/2019,Fund_1,Bcmk_1,USD,1.365443126,Portfolio,3Y,BullAlpha
31/1/2019,Fund_1,Bcmk_1,USD,2.883730363,Portfolio,3Y,BullAlpha
31/12/2018,Fund_1,Bcmk_1,USD,1.832847447,Portfolio,3Y,BullAlpha
30/11/2018,Fund_1,Bcmk_1,USD,0.848419456,Portfolio,3Y,BullAlpha
31/10/2018,Fund_1,Bcmk_1,USD,2.682786401,Portfolio,3Y,BullAlpha
30/9/2018,Fund_1,Bcmk_1,USD,2.456427985,Portfolio,3Y,BullAlpha
31/8/2018,Fund_1,Bcmk_1,USD,2.103062655,Portfolio,3Y,BullAlpha
31/7/2018,Fund_1,Bcmk_1,USD,1.554869364,Portfolio,3Y,BullAlpha
30/6/2018,Fund_1,Bcmk_1,USD,1.291101098,Portfolio,3Y,BullAlpha
31/5/2018,Fund_1,Bcmk_1,USD,2.997078555,Portfolio,3Y,BullAlpha
30/4/2018,Fund_1,Bcmk_1,USD,0.333894441,Portfolio,3Y,BullAlpha
31/3/2018,Fund_1,Bcmk_1,USD,2.518489321,Portfolio,3Y,BullAlpha
28/2/2018,Fund_1,Bcmk_1,USD,2.888962834,Portfolio,3Y,BullAlpha
31/1/2018,Fund_1,Bcmk_1,USD,2.896437705,Portfolio,3Y,BullAlpha
31/12/2017,Fund_1,Bcmk_1,USD,0.141840077,Portfolio,3Y,BullAlpha
30/11/2017,Fund_1,Bcmk_1,USD,1.600991173,Portfolio,3Y,BullAlpha
31/10/2017,Fund_1,Bcmk_1,USD,2.455314365,Portfolio,3Y,BullAlpha
30/9/2017,Fund_1,Bcmk_1,USD,2.92891222,Portfolio,3Y,BullAlpha
31/8/2017,Fund_1,Bcmk_1,USD,2.352829777,Portfolio,3Y,BullAlpha
31/7/2017,Fund_1,Bcmk_1,USD,0.612635396,Portfolio,3Y,BullAlpha
30/6/2017,Fund_1,Bcmk_1,USD,0.801176115,Portfolio,3Y,BullAlpha
31/5/2017,Fund_1,Bcmk_1,USD,0.750440352,Portfolio,3Y,BullAlpha
30/4/2022,Fund_1,Bcmk_1,USD,0.039909598,Portfolio,1M,BullBeta
31/3/2022,Fund_1,Bcmk_1,USD,2.477809722,Portfolio,1M,BullBeta
28/2/2022,Fund_1,Bcmk_1,USD,2.870042015,Portfolio,1M,BullBeta
31/1/2022,Fund_1,Bcmk_1,USD,0.996091663,Portfolio,1M,BullBeta
31/12/2021,Fund_1,Bcmk_1,USD,2.782817334,Portfolio,1M,BullBeta
30/11/2021,Fund_1,Bcmk_1,USD,2.737451698,Portfolio,1M,BullBeta
